,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
213,332711,no trend,0.6618692220681703,no trend,0.45436100634142784,no trend,0.6676881636561987,no trend,0.4616914058605619,mandal kendal
214,333211,no trend,0.06800238935003988,decreasing,0.01241317351577953,no trend,0.30112215725195135,decreasing,0.0484027741956512,mandal kendal
215,333212,decreasing,0.03251051151298112,decreasing,0.011000007050407934,no trend,0.17157970943930811,no trend,0.1237935324582351,mandal kendal
216,333213,no trend,0.2329976426015885,no trend,0.08510099699486595,no trend,0.37870144696363806,no trend,0.6206179464376897,mandal kendal
217,333214,no trend,0.1909479483690073,no trend,0.10662661970891385,no trend,0.40801889319263984,no trend,0.13538211004560674,mandal kendal
218,334511,no trend,0.7727875106547164,no trend,0.6766548032865463,no trend,0.8534493265983993,no trend,1.0,mandal kendal
219,334911,no trend,0.7986370325153349,no trend,0.7200780721324764,no trend,0.8433649502812921,no trend,0.9466494029669688,mandal kendal
220,335012,decreasing,0.003862216177957345,decreasing,0.0003404438617868877,no trend,0.13993771444851189,decreasing,0.0058206664078108705,mandal kendal
221,335013,decreasing,0.013577236427357642,decreasing,0.003536739909977493,no trend,0.08788684718687012,decreasing,0.00374190395554308,mandal kendal
222,335611,no trend,0.28461849972722764,no trend,0.16270624465307337,no trend,0.498815933755135,no trend,0.803462574314771,mandal kendal
223,336511,decreasing,0.005786090819121847,decreasing,0.0064158047374951455,no trend,0.053452158575588715,decreasing,0.017239020558591056,mandal kendal
224,337412,increasing,0.002308295200160737,increasing,1.7730897481360586e-06,no trend,0.08660100360388712,increasing,0.004884063010547557,mandal kendal
225,337521,no trend,0.9322318602261959,no trend,0.8333038869174094,no trend,0.9041033073348703,no trend,0.9466494029669688,mandal kendal
226,338411,no trend,0.1867578699268484,decreasing,0.0457675522294303,no trend,0.3535830323302598,no trend,0.22933194239164756,mandal kendal
227,338611,no trend,0.3138958368721687,no trend,0.30153476377385147,no trend,0.48439894827192354,no trend,0.6134313729551664,mandal kendal
228,341511,no trend,0.6878242546565438,no trend,0.6163542760132301,no trend,0.8318016531740877,no trend,0.9436280222029834,mandal kendal
229,342411,decreasing,0.010619164714776419,decreasing,0.011797949111918005,no trend,0.1277527026796128,no trend,0.08559083838257076,mandal kendal
230,343112,decreasing,6.709476008559534e-06,decreasing,2.227107387398064e-13,decreasing,8.518541970969906e-05,decreasing,8.978175298635094e-05,mandal kendal
231,344311,no trend,0.5827879742899573,no trend,0.32575920727941554,no trend,0.7463846957200129,no trend,0.8285930752186466,mandal kendal
232,344312,decreasing,0.00626640480935281,decreasing,1.2211201532830174e-05,decreasing,0.0001274812699183503,decreasing,0.003087191041993398,mandal kendal
233,344512,no trend,0.1729397747470096,decreasing,0.03344327944193304,no trend,0.3971600959720676,decreasing,0.027842469454623542,mandal kendal
234,344513,no trend,0.5460306571300255,no trend,0.4801067066060307,no trend,0.6617126027815712,no trend,0.21011232752996656,mandal kendal
235,344811,no trend,0.35272347816456673,no trend,0.25425628844317316,no trend,0.5723679863223927,no trend,0.32712962323515393,mandal kendal
236,344812,no trend,0.41495679150339937,no trend,0.4797397227209148,no trend,0.6271613358302599,no trend,0.8906603479582313,mandal kendal
237,344911,increasing,0.009062710575221233,increasing,0.0011804428201172001,no trend,0.056950547408817886,increasing,0.00614807134992712,mandal kendal
238,344912,no trend,0.22315396120694775,no trend,0.15197893434022425,no trend,0.4284612964918164,no trend,0.2888443663464848,mandal kendal
239,344913,no trend,0.2754376184036682,no trend,0.2892819848935946,no trend,0.49806183284369077,no trend,0.10387615706308506,mandal kendal
240,345811,no trend,0.19005456624903538,decreasing,0.04777425090858767,no trend,0.38790984702358733,no trend,0.3026923131143482,mandal kendal
241,351421,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,mandal kendal
242,354011,increasing,0.005976762570971239,increasing,0.00227244376479363,no trend,0.1950697968864208,increasing,0.004235752343632049,mandal kendal
